OBJECTID,Lat,Long,IPR1317_Alpha,SchoolID
2606,40.67058054,-74.2010647,206,4
2607,39.21232769,-78.3618272,359,4
2608,40.88200616,-78.59185193,261,4
2609,42.33442094,-71.75092128,471,4
2610,41.50973726,-76.39745554,228,4
2611,38.89447195,-76.95289731,197,4
2612,41.32865152,-77.54825129,323,4
2613,42.58247831,-72.17673935,447,4
2614,33.9625379,-78.01098106,304,4
2615,41.89973381,-73.32101993,455,4
2616,35.06021506,-77.5003957,167,4
2617,36.1099894,-77.15172261,174,4
2618,38.40710751,-76.19471394,287,4
2619,37.90870468,-79.38577009,262,4
2620,41.77372767,-77.71411038,229,4
2621,42.70799169,-75.06270234,348,4
2622,42.70799169,-75.06270234,348,4
2623,42.25240104,-71.02900839,329,4
2624,41.5224355,-77.72749869,272,4
2625,39.61587844,-79.33455274,257,4
2626,41.85949147,-71.01710608,380,4
2627,41.57906845,-75.73257014,340,4
2628,38.97235251,-78.52769628,265,4
2629,41.11661599,-75.09078267,268,4
2630,42.36515452,-76.65074362,290,4
2631,34.62118263,-79.1956792,149,4
2632,41.27426614,-74.75206189,402,4
2633,42.83291003,-73.11985517,296,4
2634,39.71714373,-79.02747231,266,4
2635,40.03320334,-77.11055907,283,4
2636,37.60972791,-79.86650824,288,4
2637,37.33630948,-77.85114342,433,4
2638,38.363911,-75.51537843,246,4
2639,36.61719506,-79.94793743,157,4
2640,40.71489695,-74.80148237,844,4
2641,37.44180162,-79.1594806,286,4
2642,41.47156438,-79.14124612,216,4
2643,41.47156438,-79.14124612,216,4
2644,35.30706862,-78.59159035,127,4
2645,41.70466512,-77.71321071,243,4
2646,39.16128607,-78.94498634,211,4
2647,40.61519062,-78.93733428,312,4
2648,38.77695272,-79.4568019,151,4
2649,42.93150273,-73.40876521,277,4
2650,39.80883789,-75.81703314,421,4
2651,42.39358506,-77.04541006,203,4
2652,41.84661171,-79.69665027,223,4
2653,42.51393581,-77.37869373,224,4
2654,42.31698775,-71.69598013,836,4
2655,40.37316026,-75.97112335,315,4
2656,40.56148341,-74.44786178,443,4
2657,40.56148341,-74.44786178,443,4
2658,35.76096208,-78.12863873,277,4
2659,39.20766258,-78.0875639,408,4
2660,35.21451035,-76.63246641,212,4
2661,38.434594,-77.36030345,533,4
2662,40.45009783,-79.38208356,308,4
2663,40.45009783,-79.38208356,308,4
2664,39.98350819,-76.96873446,313,4
2665,43.00424712,-73.51258088,340,4
2666,42.73858945,-74.05820228,465,4
2667,42.25768286,-71.7322713,439,4
2668,41.07573525,-74.59824981,371,4
2669,36.05326509,-79.94597281,280,4
2670,41.16210456,-75.31694568,240,4
2671,42.07418371,-76.03941083,255,4
2672,35.91990925,-77.33196904,193,4
2673,38.02112869,-77.04572722,272,4
2674,42.25692914,-71.46241601,531,4
2675,42.25692914,-71.46241601,531,4
2676,40.10261322,-77.58709583,253,4
2677,42.46639367,-75.99304974,245,4
2678,35.05214123,-78.47675428,178,4
2679,39.27386496,-77.11849396,706,4
2680,41.30554272,-75.61838403,312,4
2681,41.81029959,-72.75584694,566,4
2682,43.02269565,-75.21147094,317,4
2683,40.6614632,-79.7699003,400,4
2684,40.23134395,-77.1083442,296,4
2685,38.62167289,-75.41624789,271,4
2686,40.85773097,-74.14438915,186,4
2687,35.21206644,-78.52054538,230,4
2688,38.99262218,-78.2058334,392,4
2689,42.22477309,-75.59861762,295,4
2690,41.69309778,-70.29654534,442,4
2691,35.90394643,-79.39166388,239,4
2692,39.98784678,-74.94246493,817,4
2693,42.37302411,-71.71291338,527,4
2694,35.66564693,-78.74310911,484,4
2695,42.76662542,-73.40044961,323,4
2696,35.35928201,-79.7063903,242,4
2697,36.40087103,-79.45699255,219,4
2698,40.25307171,-76.91013892,363,4
2699,42.30405338,-77.41524844,230,4
2700,40.14206678,-74.78709188,334,4
2701,34.3384707,-79.68870543,260,4
2702,38.00210273,-75.59188693,252,4
2703,42.88014364,-73.1723109,238,4
2704,42.24506175,-77.49458382,230,4
2705,36.81404445,-78.25164633,241,4
2706,39.13184743,-74.72471076,468,4
2707,41.81782816,-76.66034512,278,4
2708,41.71699348,-79.23789114,220,4
2709,42.08020232,-72.76100109,498,4
2710,38.9425324,-79.7407512,230,4
2711,38.9425324,-79.7407512,230,4
2712,38.86133366,-75.7870882,283,4
2713,40.98232846,-79.3532718,284,4
2714,41.2700786,-72.89855909,279,4
2715,40.02226597,-78.45964382,304,4
2716,39.87040851,-78.4766954,247,4
2717,35.54212302,-76.95334279,345,4
2718,42.12920353,-78.76661339,220,4
2719,41.36192596,-78.27220796,255,4
2720,42.18974124,-75.2465118,213,4
2721,42.18974124,-75.2465118,213,4
2722,42.16924449,-73.15418646,342,4
2723,34.35019749,-78.40147679,256,4
2724,40.34269773,-79.80085334,381,4
2725,41.8330793,-78.00319691,283,4
2726,37.91628338,-76.53945913,261,4
2727,37.91628338,-76.53945913,261,4
2728,36.73938051,-78.67299147,242,4
2729,41.16919625,-78.75278285,235,4
2730,38.27981368,-78.06515565,237,4
2731,36.36447594,-77.60068752,188,4
2732,40.69989248,-73.41460937,365,4
2733,41.18612635,-79.3488494,266,4
2734,36.11211716,-77.14386571,174,4
2735,41.48240314,-71.54978584,546,4
2736,42.13536701,-77.70278087,210,4
2737,36.83221801,-78.54536489,227,4
2738,42.78268504,-76.40542682,312,4
2739,41.41974994,-72.07827438,374,4
2740,42.16880791,-75.2876278,224,4
2741,42.16880791,-75.2876278,224,4
2742,41.92620365,-72.20183247,346,4
2743,42.57790005,-76.85039147,220,4
2744,38.29715182,-79.38822216,325,4
2745,35.15816872,-77.11188051,205,4
2746,42.25683289,-73.75651138,299,4
2747,42.15930292,-71.52161791,389,4
2748,42.15930292,-71.52161791,389,4
2749,37.00783686,-78.58769851,179,4
2750,41.56028771,-73.13650163,564,4
2751,42.52179973,-72.68102407,516,4
2752,41.36910793,-77.22722811,284,4
2753,43.01429998,-71.15742879,325,4
2754,43.01429998,-71.15742879,325,4
2755,39.60781419,-74.84662113,343,4
2756,42.59828909,-74.03173255,353,4
2757,42.33921545,-76.8857784,258,4
2758,40.9709293,-73.13378122,869,4
2759,35.28681847,-79.74723941,215,4
2760,41.06763987,-77.8953175,293,4
2761,35.2066373,-79.7513538,197,4
2762,38.76610228,-79.06920445,261,4
2763,38.51144066,-79.01876139,272,4
2764,38.51144066,-79.01876139,272,4
2765,34.504292,-78.80814338,170,4
2766,42.23367365,-74.831596,277,4
2767,36.44656149,-79.78067001,239,4
2768,37.93970198,-79.00458424,284,4
2769,41.48893556,-73.05203352,340,4
2770,42.28716079,-72.65337559,353,4
2771,38.79591947,-77.50847707,272,4
2772,40.9906801,-78.83204471,196,4
2773,41.7024053,-75.31668998,326,4
2774,39.13022979,-77.66758167,622,4
2775,40.76134813,-79.60730319,204,4
2776,41.77746082,-77.72114998,229,4
2777,35.22119598,-78.83621317,306,4
2778,40.69750299,-78.15732275,317,4
2779,41.37941416,-72.98800041,554,4
2780,38.68221006,-79.17380759,263,4
2781,34.8936708,-77.37697256,277,4
2782,34.46447384,-77.69502786,397,4
2783,39.98190502,-79.56283869,216,4
2784,39.98190502,-79.56283869,216,4
2785,42.56501639,-78.74972794,329,4
2786,35.44294004,-79.4794176,236,4
2787,36.84958835,-78.48667863,278,4
2788,40.88852371,-73.31328792,556,4
2789,41.39470742,-79.12204015,232,4
2790,37.12190122,-79.55033129,266,4
2791,41.96343063,-75.08510463,279,4
2792,54.79634048,-164.5708176,265,4
2793,53.5856104,-166.6912929,477,4
2794,53.81438466,-166.7827716,443,4
2795,54.67261436,-163.859346,260,4
2796,54.57611127,-164.2435713,265,4
2797,53.18387137,-168.5002135,461,4
2798,51.83998019,-176.6069224,312,4
2799,47.37769299,-122.4230487,444,4
2800,43.80360729,-123.4184274,239,4
2801,48.66377247,-122.7631546,320,4
2802,46.35370298,-122.4375897,216,4
2803,43.19038569,-121.5445152,237,4
2804,47.91590215,-121.4690668,410,4
2805,46.27565319,-121.6237936,242,4
2806,46.54625964,-123.3415532,271,4
2807,43.9003278,-123.5895591,214,4
2808,47.59239975,-123.6154284,184,4
2809,45.23923645,-122.6016888,489,4
2810,44.24573683,-123.3994545,260,4
2811,43.87101926,-121.3883675,343,4
2812,48.26589522,-124.6748617,206,4
2813,43.43440638,-123.1373119,186,4
2814,46.08339835,-122.0534985,334,4
2815,45.8038586,-122.183669,313,4
2816,45.54362974,-123.1828144,427,4
2817,43.83115902,-122.8855092,291,4
2818,44.03340813,-122.0555432,282,4
2819,48.79324586,-121.9469152,317,4
2820,48.22880697,-121.7608595,249,4
2821,43.57979177,-122.3656186,188,4
2822,47.91227284,-123.6062208,234,4
2823,54.85360206,-132.309084,307,4
2824,47.57039515,-122.3876782,640,4
2825,48.13002941,-122.3265142,397,4
2826,46.2018186,-121.6218432,248,4
2827,47.04226132,-121.9949955,291,4
2828,44.29744919,-122.0112031,294,4
2829,44.42145268,-123.5482185,247,4
2830,46.14112488,-123.5622509,242,4
2831,46.7786274,-121.969415,295,4
2832,44.75380751,-123.8362383,177,4
2833,48.58937874,-122.084148,261,4
2834,44.41054626,-122.1110735,270,4
2835,45.8845828,-121.5602445,265,4
2836,45.0532504,-123.1148332,305,4
2837,46.91176814,-122.5503634,295,4
2838,43.49024712,-122.0786831,225,4
2839,47.39166279,-121.7056185,558,4
2840,44.11094253,-123.4368989,229,4
2841,47.24059982,-123.5644646,237,4
2842,43.2597599,-124.1090526,307,4
2843,46.92109472,-121.417752,377,4
2844,44.13240854,-122.3775383,266,4
2845,47.6640231,-123.591547,197,4
2846,45.77817938,-123.177971,298,4
2847,45.64099484,-123.521713,340,4
2848,45.80820539,-121.8280077,279,4
2849,46.00406062,-122.131392,332,4
2850,46.82724576,-122.3192957,313,4
2851,43.54710038,-123.1527928,206,4
2852,43.68345132,-123.9960907,176,4
2853,48.21384809,-124.2859481,216,4
2854,47.2444928,-122.5466355,422,4
2855,45.41090978,-123.0799131,369,4
2856,47.84845363,-122.7033678,362,4
2857,47.02480861,-121.5068857,441,4
2858,43.17846468,-122.7063971,222,4
2859,47.44189172,-123.473512,207,4
2860,46.95098957,-122.2453696,327,4
2861,45.90024835,-121.8164778,284,4
2862,48.59821678,-121.4670632,234,4
2863,47.9061792,-122.8108791,284,4
2864,47.9061792,-122.8108791,284,4
2865,45.06910162,-123.377836,367,4
2866,44.88764881,-122.8754808,290,4
2867,44.96542878,-122.0636499,310,4
2868,43.56638036,-122.4303114,188,4
2869,48.99553373,-121.6585032,227,4
2870,44.29086364,-123.2494971,250,4
2871,46.44795381,-122.8672755,258,4
2872,48.34140453,-121.6442686,234,4
2873,54.8533328,-130.8125622,280,4
2874,43.92678581,-122.8475136,305,4
2875,44.80010534,-123.0026111,319,4
2876,44.49146023,-123.9040254,238,4
2877,44.81213951,-122.4558175,247,4
2878,44.68585472,-111.9923389,205,4
2879,46.32643209,-119.2719711,456,4
2880,46.92573946,-115.3156651,267,4
2881,48.10214977,-111.0198953,249,4
2882,47.58640411,-108.9046963,191,4
2883,46.29499926,-116.2739027,276,4
2884,46.29499926,-116.2739027,276,4
2885,47.05953666,-116.8703299,233,4
2886,46.64221303,-113.6682964,229,4
2887,46.64221303,-113.6682964,229,4
2888,48.39620548,-118.96379,187,4
2889,46.52225467,-120.6623789,343,4
2890,46.39220369,-109.05624,270,4
2891,44.98703721,-119.4821091,199,4
2892,44.22141372,-108.8715458,298,4
2893,47.17735169,-111.8304775,317,4
2894,43.66984642,-109.2295522,284,4
2895,43.7744461,-116.7805918,211,4
2896,47.87802043,-119.5400289,242,4
2897,47.77130108,-108.8529133,214,4
2898,48.27179473,-110.1159525,153,4
2899,45.09025721,-117.6192448,292,4
2900,48.93017267,-113.9322324,313,4
2901,48.86341316,-108.5222152,201,4
2902,47.29113332,-110.1111784,264,4
2903,44.66014631,-116.8497605,223,4
2904,46.98267601,-110.4949004,279,4
2905,43.92815517,-118.504676,211,4
2906,44.00002017,-109.6741305,301,4
2907,45.94452961,-114.6223312,267,4
2908,48.09027537,-108.9872831,186,4
2909,43.66217686,-117.2508061,215,4
2910,44.67099654,-111.5683195,246,4
2911,43.23897286,-107.9746215,306,4
2912,47.36996082,-112.1548807,289,4
2913,47.46693895,-116.720809,247,4
2914,46.69990611,-119.2571009,192,4
2915,46.12976767,-116.8585161,211,4
2916,44.01619686,-109.9119042,317,4
2917,44.43391245,-114.4639724,242,4
2918,45.4137403,-116.5207382,214,4
2919,48.49844056,-115.4164653,224,4
2920,43.89173511,-115.7346238,288,4
2921,48.4658907,-119.3029923,215,4
2922,43.0843602,-113.6710477,220,4
2923,47.59110273,-118.8099877,276,4
2924,47.46529936,-116.6462601,242,4
2925,46.80051421,-117.7878295,256,4
2926,46.15761483,-110.5233175,269,4
2927,45.18748975,-115.4444155,239,4
2928,45.30905193,-116.7835669,235,4
2929,45.83447867,-120.6490049,237,4
2930,45.62309981,-116.7746811,262,4
2931,45.62309981,-116.7746811,262,4
2932,45.44946216,-120.4303441,291,4
2933,43.50891861,-119.6381003,246,4
2934,47.49706383,-118.1513954,244,4
2935,48.41088851,-113.3745864,243,4
2936,45.95377901,-113.8840792,266,4
2937,44.5784146,-111.8595946,209,4
2938,45.93874539,-113.3966412,334,4
2939,43.30166861,-116.5817725,291,4
2940,45.52764016,-117.2547332,259,4
2941,47.72444616,-116.5010561,297,4
2942,47.27378387,-116.0861155,193,4
2943,46.0304046,-113.3033773,346,4
2944,43.73230662,-114.5057724,258,4
2945,48.77193411,-111.080919,210,4
2946,44.09340087,-113.9173766,242,4
2947,46.27452135,-118.9872709,244,4
2948,43.3177539,-116.7352706,285,4
2949,48.67764887,-108.5339237,200,4
2950,48.76693213,-118.4179721,229,4
2951,43.9227721,-110.0505006,337,4
2952,46.02843098,-114.8008568,263,4
2953,44.31572351,-108.4788484,256,4
2954,44.48871775,-108.7919956,398,4
2955,44.48871775,-108.7919956,398,4
2956,44.16613739,-109.1829058,293,4
2957,44.06341432,-112.6197794,189,4
2958,44.06341432,-112.6197794,189,4
2959,45.4409478,-107.9582079,281,4
2960,44.43843482,-119.9181011,213,4
2961,48.40804303,-112.5023337,281,4
2962,45.95697491,-118.5723401,276,4
2963,46.07603749,-107.6270754,221,4
2964,44.23587837,-109.4322454,349,4
2965,46.32357722,-107.6769347,198,4
2966,47.95333789,-115.4656818,220,4
2967,47.61456045,-120.469546,233,4
2968,45.43798412,-119.7284449,268,4
2969,43.09393738,-115.4499155,220,4
2970,45.2537342,-118.9155856,251,4
2971,48.39817555,-109.9483685,162,4
2972,43.65481665,-109.1128702,269,4
2973,43.50897208,-121.225401,226,4
2974,45.24641182,-121.1744678,245,4
2975,43.61956254,-113.0935814,220,4
2976,47.65222787,-117.3329978,259,4
2977,46.24331032,-115.3729591,250,4
2978,43.46672073,-112.5739184,227,4
2979,45.12677675,-109.8838542,349,4
2980,45.96042752,-121.1599045,244,4
2981,44.37158792,-119.1119161,201,4
2982,44.37543326,-117.9394963,235,4
2983,48.23045188,-118.3207857,208,4
2984,48.12472052,-121.0588614,271,4
2985,44.28688651,-120.7357534,238,4
2986,43.69197364,-109.0051918,281,4
2987,43.55337097,-107.8576665,299,4
2988,45.82276143,-118.0696759,293,4
2989,47.71992813,-109.2747633,186,4
2990,46.30819151,-108.96117,193,4
2991,44.3284949,-112.8049125,189,4
2992,43.77017181,-116.9592559,195,4
2993,48.17601421,-114.8561448,237,4
2994,44.03683712,-120.6745078,267,4
2995,45.08060922,-115.2822967,237,4
2996,48.51664472,-109.3841232,230,4
2997,47.37618717,-119.1704065,300,4
2998,48.63697297,-114.7946332,245,4
2999,44.27410488,-112.7003644,192,4
3000,48.25446124,-116.1678694,238,4
3001,48.98176453,-115.4373957,222,4
3002,45.99408277,-111.6694326,275,4
3003,48.39511753,-112.7928699,271,4
3004,46.74975721,-119.4669912,183,4
3005,48.80382089,-111.5089396,268,4
3006,45.38186216,-115.1932751,226,4
3007,47.03567438,-109.753077,264,4
3008,48.93021471,-108.2850126,201,4
3009,43.3579249,-107.6119303,364,4
3010,46.06532024,-119.8985178,210,4
3011,47.27689099,-109.0725635,234,4
3012,43.16211438,-117.4056688,301,4
3013,43.97217732,-113.5463779,240,4
3014,43.97217732,-113.5463779,240,4
3015,46.74023305,-120.9519277,467,4
3016,46.51416755,-117.3268513,336,4
3017,43.15551304,-108.0312967,346,4
3018,46.29158795,-115.552237,259,4
3019,48.51725854,-115.0465459,261,4
3020,46.59181661,-121.2019125,387,4
3021,44.95765602,-107.6009552,264,4
3022,46.27719754,-112.8411888,278,4
3023,45.7816327,-112.234097,343,4
3024,45.88714977,-108.8022918,358,4
3025,43.28861238,-110.9396616,400,4
3026,47.2518123,-116.0818774,196,4
3027,48.47699282,-108.4397315,183,4
3028,47.48211736,-120.227341,270,4
3029,47.01175933,-114.3231658,403,4
3030,48.51677851,-116.896577,223,4
3031,47.19277596,-111.1287269,303,4
3032,45.97583631,-110.0341787,307,4
3033,46.34818794,-113.525526,302,4
3034,46.62607819,-116.409412,328,4
3035,43.36519851,-120.3083267,284,4
3036,48.72723988,-112.436376,282,4
3037,46.10234247,-113.1067322,363,4
3038,48.3790802,-111.7274397,266,4
3039,47.35313172,-115.0251941,191,4
3040,47.98857823,-114.5067807,301,4
3041,48.04568598,-116.5570663,218,4
3042,46.49292209,-114.9664631,248,4
3043,46.49292209,-114.9664631,248,4
3044,46.145012,-109.992802,264,4
3045,47.25192874,-119.0005692,365,4
3046,45.14013679,-111.1233134,307,4
3047,47.2039727,-113.8349599,316,4
3048,46.19510994,-110.6757866,276,4
3049,45.50957739,-120.7355473,273,4
3050,45.50957739,-120.7355473,273,4
3051,45.50957739,-120.7355473,273,4
3052,45.50957739,-120.7355473,273,4
3053,43.86344234,-118.2428792,202,4
3054,46.88213403,-118.4634694,223,4
3055,46.4147792,-116.4836753,209,4
3056,47.12075046,-115.2313333,261,4
3057,46.01334317,-107.7983016,225,4
3058,47.96256658,-116.165044,210,4
3059,48.86279101,-114.4922196,246,4
3060,45.7472325,-112.3629508,340,4
3061,48.05753877,-109.0226354,185,4
3062,46.05662837,-118.9655644,267,4
3063,44.60503645,-115.1650361,229,4
3064,44.44601076,-117.2583002,210,4
3065,47.59998501,-119.7363268,250,4
3066,47.99033192,-119.9910169,353,4
3067,43.23153335,-117.395738,314,4
3068,43.52323043,-108.9320245,257,4
3069,47.47770815,-112.5002811,281,4
3070,46.01222547,-110.5759865,293,4
3071,48.01319416,-118.672307,164,4
3072,43.56348613,-118.101207,203,4
3073,46.43235808,-116.7763818,192,4
3074,44.86425759,-109.4640784,319,4
3075,46.73837252,-120.6552635,292,4
3076,46.59858308,-114.4751235,361,4
3077,47.62405376,-113.8352918,261,4
3078,46.61256055,-109.0458102,213,4
3079,46.3640441,-108.4381309,192,4
3080,44.54526657,-112.2333638,199,4
3081,48.85792542,-111.1593921,220,4
3082,48.37847396,-115.8637701,206,4
3083,48.65394781,-114.9427989,254,4
3084,45.00413345,-109.0820773,295,4
3085,44.05904605,-108.2634094,263,4
3086,47.98361247,-116.2141883,212,4
3087,48.00157502,-114.3053228,245,4
3088,43.53524993,-121.159901,226,4
3089,45.97965547,-110.2570081,282,4
3090,48.86453789,-113.3972483,223,4
3091,48.89837595,-108.5052653,201,4
3092,44.51562114,-114.7327896,238,4
3093,49.0037861,-117.1329036,235,4
3094,44.05877178,-116.8318952,223,4
3095,48.80245338,-117.2081589,234,4
3096,44.47361758,-120.4551305,256,4
3097,45.02756416,-108.9234443,283,4
3098,47.5276774,-115.480466,170,4
3099,46.44660517,-109.3646516,256,4
3100,45.82482348,-117.0777051,247,4
3101,44.11198725,-108.9982584,286,4
3102,43.95688011,-108.9234855,279,4
3103,45.49638033,-118.4097125,255,4
3104,47.98885836,-117.7996392,183,4
3105,47.34325228,-114.2692624,203,4
3106,43.07820798,-115.8982864,243,4
3107,44.94661902,-117.2718885,254,4
3108,46.24125802,-117.8790349,257,4
3109,45.14170119,-107.8746139,272,4
3110,43.84478686,-109.1647513,283,4
3111,44.88025633,-110.0113724,344,4
3112,48.11289557,-110.3207669,200,4
3113,47.42423561,-112.1559927,287,4
3114,48.60708851,-113.852697,310,4
3115,43.72965392,-120.8978412,343,4
3116,43.87929661,-120.1331773,270,4
3117,47.58806256,-116.4326781,263,4
3118,46.83449166,-117.386477,272,4
3119,47.3728411,-112.0557122,291,4
3120,45.52407806,-115.7549216,213,4
3121,46.2792866,-115.7038756,219,4
3122,44.18934203,-115.9955803,234,4
3123,45.09939073,-117.6052442,292,4
3124,48.81400164,-120.3893321,238,4
3125,47.12651938,-117.9892895,228,4
3126,43.94081881,-112.0288122,230,4
3127,44.21898961,-117.8345705,217,4
3128,47.51844056,-109.77155,249,4
3129,45.89417899,-108.0479447,225,4
3130,43.96546892,-117.3940327,211,4
3131,48.36772475,-113.136565,245,4
3132,46.41145219,-114.7383662,216,4
3133,44.58294713,-115.2579943,229,4
3134,44.40413526,-117.3103168,209,4
3135,45.91600237,-114.2673686,259,4
3136,48.17758482,-108.3132041,250,4
3137,44.40059478,-113.8421441,240,4
3138,45.30981823,-110.2198804,320,4
3139,47.50700471,-115.5398856,171,4
3140,48.29081011,-111.8060693,317,4
3141,44.4873007,-112.6531845,197,4
3142,47.5224377,-110.5747496,263,4
3143,46.77709171,-107.9754679,197,4
3144,46.87565713,-117.9651335,268,4
3145,44.40805059,-115.9380164,231,4
3146,46.13321805,-114.8555425,251,4
3147,48.74799891,-108.8316944,216,4
3148,45.84012834,-110.5489179,320,4
3149,48.33273778,-118.6511243,189,4
3150,48.85972683,-107.7846857,212,4
3151,46.41287712,-121.2135834,261,4
3152,46.38762939,-116.740758,234,4
3153,44.16252122,-114.370442,245,4
3154,44.99237104,-111.0448094,302,4
3155,48.76195224,-110.785831,222,4
3156,46.25758933,-107.8535926,216,4
3157,48.73496002,-113.6928606,285,4
3158,48.73496002,-113.6928606,285,4
3159,44.74219441,-113.9499471,230,4
3160,46.55247538,-110.7945309,222,4
3161,45.77849897,-116.9793051,251,4
3162,43.35971396,-115.704066,260,4
3163,44.56223333,-116.7255567,229,4
3164,47.60532205,-110.6158333,256,4
3165,46.99773405,-112.5233537,279,4
3166,46.85889318,-116.0699163,268,4
3167,43.63121444,-114.6043649,257,4
3168,44.18263533,-118.2318488,211,4
3169,46.37878119,-115.2387708,270,4
3170,45.8560214,-111.4692798,287,4
3171,48.29769163,-109.4651436,190,4
3172,46.07760248,-111.5146489,264,4
3173,45.54991729,-118.3780685,252,4
3174,47.49017048,-112.6807593,282,4
3175,43.27018086,-113.3883693,219,4
3176,47.47055256,-116.0475446,215,4
3177,48.41418877,-116.3201068,258,4
3178,45.0044483,-116.3380507,201,4
3179,43.63123135,-119.2063401,226,4
3180,45.42478584,-108.8064816,305,4
3181,48.36398312,-119.6298822,212,4
3182,48.9265859,-110.8899222,212,4
3183,47.8075756,-116.5607246,354,4
3184,45.13364249,-107.7658686,265,4
3185,47.75695857,-118.3061574,234,4
3186,45.42231224,-116.9131001,252,4
3187,46.86208561,-116.8293668,363,4
3188,45.30188011,-120.7325892,238,4
3189,48.72639041,-113.7850704,307,4
3190,48.46472474,-117.0544871,221,4
3191,47.81886393,-116.0801511,219,4
3192,45.8605483,-120.0200455,217,4
3193,45.38185899,-121.2517386,262,4
3194,45.38185899,-121.2517386,262,4
3195,47.51003676,-118.0317532,248,4
3196,48.70246224,-117.1528171,237,4
3197,44.77131013,-118.0130878,235,4
3198,44.57759499,-111.9601706,203,4
3199,43.9390642,-109.3791507,274,4
3200,45.92581022,-110.8172676,317,4
3201,43.76036815,-111.3070284,256,4
3202,45.46751406,-112.9908039,265,4
3203,45.35070851,-109.246169,312,4
3204,48.95872841,-112.7787525,250,4
3205,48.50330012,-114.3125902,333,4
3206,48.19259501,-120.0331781,316,4
3207,46.77024654,-109.3673949,238,4
3208,46.72821581,-114.0615211,325,4
3209,44.6608211,-114.5080665,233,4
3210,46.37293943,-120.3147449,156,4
3211,43.34352035,-111.6380577,373,4
3212,46.72030284,-116.6168108,283,4
3213,45.75628143,-112.1569043,337,4
3214,44.60780758,-112.126261,201,4
3215,43.10174229,-120.4090305,244,4
3216,47.52049984,-117.8779513,254,4
3217,48.13554165,-110.8054645,242,4
3218,44.93839974,-112.4847042,233,4
3219,46.42042743,-121.334558,297,4
3220,48.05830063,-114.4465748,332,4
3221,44.08964179,-119.967113,241,4
3222,45.16214722,-115.1740621,236,4
3223,46.31033255,-121.2699758,253,4
3224,46.73553409,-111.9335236,441,4
3225,43.59047417,-119.1518601,222,4
3226,43.79540767,-111.4957901,194,4
3227,47.63117252,-119.4675573,312,4
3228,48.16237899,-119.1612511,174,4
3229,43.22920044,-114.8416159,255,4
3230,47.04620689,-118.8794878,256,4
3231,45.41381629,-116.9960637,248,4
3232,48.17958015,-109.4757811,193,4
3233,48.17958015,-109.4757811,193,4
3234,45.52494702,-118.9296272,261,4
3235,45.95346221,-116.0548105,198,4
3236,48.43463399,-112.1641039,271,4
3237,44.20504542,-115.0694872,237,4
3238,45.69509737,-120.29809,202,4
3239,44.29486587,-117.7508335,218,4
3240,45.00463455,-110.1448713,312,4
3241,46.92006852,-108.1268331,197,4
3242,46.31645163,-121.3383063,251,4
3243,43.92953484,-117.3933224,216,4
3244,47.45141182,-119.2635016,292,4
3245,48.66630655,-111.0074516,212,4
3246,43.85072628,-110.8738229,263,4
3247,46.17921075,-117.5001148,362,4
3248,46.96726327,-111.5800591,295,4
3249,46.96726327,-111.5800591,295,4
3250,46.54149402,-119.5706366,300,4
3251,45.02056318,-109.1579783,298,4
3252,46.60243032,-116.5750567,242,4
3253,46.91305255,-109.8046916,263,4
3254,48.60776777,-108.4234451,214,4
3255,45.1546587,-109.3205075,298,4
3256,43.47034623,-109.1550738,248,4
3257,44.42863938,-108.5387358,257,4
3258,46.83979397,-117.0622909,402,4
3259,43.22509309,-109.1716721,206,4
3260,46.93997515,-115.3045748,267,4
3261,45.05997405,-120.5433517,242,4
3262,45.05997405,-120.5433517,242,4
3263,45.65651359,-115.253878,209,4
3264,48.83100531,-117.1878576,234,4
3265,47.17591751,-116.0660994,201,4
3266,45.90537906,-113.0722519,393,4
3267,44.6381171,-112.8437288,212,4
3268,45.12917602,-112.0194767,249,4
3269,47.13518995,-112.64407,268,4
3270,48.84757454,-117.8171558,221,4
3271,48.84757454,-117.8171558,221,4
3272,45.32381713,-119.1252243,251,4
3273,44.8781024,-110.8362335,309,4
3274,46.77333021,-113.5832679,239,4
3275,45.36650455,-109.0442288,329,4
3276,46.05584856,-111.3371155,339,4
3277,45.21249821,-109.6814751,345,4
3278,44.4077519,-109.7242102,397,4
3279,44.4077519,-109.7242102,397,4
3280,45.42859269,-112.8101642,251,4
3281,45.42859269,-112.8101642,251,4
3282,44.32905375,-112.6607285,192,4
3283,44.78750304,-110.1961625,356,4
3284,45.62608274,-115.0394318,256,4
3285,45.51047528,-119.5916791,256,4
3286,44.71796695,-118.218726,215,4
3287,44.11715688,-114.442388,246,4
3288,43.92770684,-118.9375114,221,4
3289,47.41749259,-112.9381953,243,4
3290,47.38416055,-109.9626604,258,4
3291,47.73260353,-121.2549337,398,4
3292,48.03462283,-117.3146911,336,4
3293,44.19372331,-113.024546,201,4
3294,48.62301191,-121.0735043,247,4
3295,47.49982396,-112.9253109,257,4
3296,45.88456416,-120.1960314,198,4
3297,48.72665884,-114.5756085,236,4
3298,44.56304707,-111.6753269,236,4
3299,47.91318507,-115.350368,216,4
3300,47.52350007,-98.11494785,278,4
3301,46.91960008,-107.4179211,204,4
3302,44.67180006,-100.9804663,179,4
3303,44.02542901,-107.1872613,393,4
3304,48.2128192,-99.66668541,311,4
3305,44.23285675,-95.02268607,331,4
3306,48.40592998,-100.4897545,278,4
